,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida,rodada,mandante_Placar,visitante_Placar,vencedor,campeonato,mandante,faltas_mandante,visitante,faltas_visitante,total_faltas_partida
2671,7327,Fluminense,3,1,Corinthians,1,0,4,1,4,1,5,7,1,1,-,19,Fluminense,14,Corinthians,11,25
2672,7328,Palmeiras,3,0,Bahia,4,0,3,4,7,0,7,7,3,2,Palmeiras,19,Palmeiras,10,Bahia,16,26
2673,7329,Athletico-PR,1,0,Chapecoense,1,0,1,1,2,0,2,7,2,2,-,19,Athletico-PR,12,Chapecoense,15,27
2674,7330,Gremio,2,1,Fortaleza,4,0,3,4,6,1,7,7,0,0,-,19,Gremio,13,Fortaleza,12,25
2675,7331,Santos,4,0,Atletico-MG,3,1,4,4,7,1,8,7,2,0,Santos,19,Santos,20,Atletico-MG,16,36
2676,7332,America-MG,2,0,Internacional,3,0,2,3,5,0,5,7,1,1,-,19,America-MG,16,Internacional,20,36
2677,7333,Sport,0,0,Cuiaba,1,0,0,1,1,0,1,7,0,0,-,19,Sport,11,Cuiaba,17,28
2678,7334,Ceara,4,0,Sao Paulo,6,0,4,6,10,0,10,7,1,1,-,19,Ceara,20,Sao Paulo,12,32
2679,7335,Atletico-GO,2,0,Bragantino,2,0,2,2,4,0,4,7,0,1,Bragantino,19,Atletico-GO,24,Bragantino,16,40
2680,7336,Fluminense,1,0,Athletico-PR,2,0,1,2,3,0,3,8,1,4,Athletico-PR,19,Fluminense,16,Athletico-PR,15,31
2681,7337,Fortaleza,3,1,Chapecoense,3,0,4,3,6,1,7,8,3,2,Fortaleza,19,Fortaleza,17,Chapecoense,24,41
2682,7338,Internacional,3,0,Palmeiras,2,1,3,3,5,1,6,8,1,2,Palmeiras,19,Internacional,14,Palmeiras,13,27
2683,7339,Bahia,4,0,America-MG,0,0,4,0,4,0,4,8,3,4,America-MG,19,Bahia,6,America-MG,9,15
2684,7340,Santos,1,0,Sport,4,0,1,4,5,0,5,8,0,0,-,19,Santos,11,Sport,19,30
2685,7341,Corinthians,1,0,Sao Paulo,1,0,1,1,2,0,2,8,0,0,-,19,Corinthians,15,Sao Paulo,26,41
2686,7342,Juventude,3,0,Gremio,0,0,3,0,3,0,3,8,2,0,Juventude,19,Juventude,15,Gremio,12,27
2687,7343,Bragantino,1,0,Ceara,3,1,1,4,4,1,5,8,0,0,-,19,Bragantino,11,Ceara,17,28
2688,7344,Atletico-MG,0,0,Atletico-GO,2,0,0,2,2,0,2,8,4,1,Atletico-MG,19,Atletico-MG,13,Atletico-GO,12,25
2689,7345,Cuiaba,3,0,Flamengo,5,0,3,5,8,0,8,8,0,2,Flamengo,19,Cuiaba,18,Flamengo,26,44
2690,7346,Athletico-PR,3,0,Fortaleza,3,0,3,3,6,0,6,9,2,1,Athletico-PR,19,Athletico-PR,18,Fortaleza,14,32
2691,7347,America-MG,4,0,Santos,3,0,4,3,7,0,7,9,2,0,America-MG,19,America-MG,13,Santos,6,19
2692,7348,Corinthians,2,0,Internacional,2,0,2,2,4,0,4,9,1,1,-,19,Corinthians,11,Internacional,17,28
2693,7349,Chapecoense,2,0,Bahia,1,0,2,1,3,0,3,9,0,2,Bahia,19,Chapecoense,14,Bahia,13,27
2694,7350,Flamengo,2,0,Fluminense,1,0,2,1,3,0,3,9,0,1,Fluminense,19,Flamengo,11,Fluminense,15,26
2695,7351,Sport,2,0,Palmeiras,1,0,2,1,3,0,3,9,0,1,Palmeiras,19,Sport,23,Palmeiras,13,36
2696,7352,Ceara,2,0,Juventude,2,1,2,3,4,1,5,9,2,0,Ceara,19,Ceara,23,Juventude,15,38
2697,7353,Sao Paulo,1,0,Bragantino,2,0,1,2,3,0,3,9,1,2,Bragantino,19,Sao Paulo,25,Bragantino,14,39
2698,7354,Cuiaba,5,0,Atletico-MG,2,0,5,2,7,0,7,9,0,1,Atletico-MG,19,Cuiaba,14,Atletico-MG,15,29
2699,7355,Gremio,3,0,Atletico-GO,0,0,3,0,3,0,3,9,0,1,Atletico-GO,19,Gremio,16,Atletico-GO,9,25
2700,7356,Santos,2,0,Athletico-PR,2,0,2,2,4,0,4,10,2,1,Santos,19,Santos,17,Athletico-PR,13,30
2701,7357,Bahia,2,0,Juventude,3,0,2,3,5,0,5,10,1,0,Bahia,19,Bahia,19,Juventude,19,38
2702,7358,Bragantino,3,0,Cuiaba,2,0,3,2,5,0,5,10,1,1,-,19,Bragantino,15,Cuiaba,21,36
2703,7359,Fortaleza,2,0,America-MG,1,0,2,1,3,0,3,10,4,0,Fortaleza,19,Fortaleza,18,America-MG,16,34
2704,7360,Palmeiras,2,0,Gremio,2,0,2,2,4,0,4,10,2,0,Palmeiras,19,Palmeiras,15,Gremio,16,31
2705,7361,Atletico-MG,1,0,Flamengo,1,0,1,1,2,0,2,10,2,1,Atletico-MG,19,Atletico-MG,19,Flamengo,10,29
2706,7362,Atletico-GO,4,0,Sport,1,0,4,1,5,0,5,10,1,1,-,19,Atletico-GO,16,Sport,9,25
2707,7363,Internacional,2,0,Sao Paulo,3,0,2,3,5,0,5,10,0,2,Sao Paulo,19,Internacional,21,Sao Paulo,24,45
2708,7364,Fluminense,2,0,Ceara,3,0,2,3,5,0,5,10,0,0,-,19,Fluminense,24,Ceara,21,45
2709,7365,Chapecoense,3,0,Corinthians,0,0,3,0,3,0,3,10,0,1,Corinthians,19,Chapecoense,17,Corinthians,10,27
2710,7366,Palmeiras,1,0,Santos,6,0,1,6,7,0,7,11,3,2,Palmeiras,19,Palmeiras,19,Santos,21,40
2711,7367,Gremio,1,0,Internacional,2,0,1,2,3,0,3,11,0,0,-,19,Gremio,12,Internacional,19,31
2712,7368,Athletico-PR,0,0,Bragantino,4,0,0,4,4,0,4,11,2,2,-,19,Athletico-PR,18,Bragantino,16,34
2713,7369,Sport,1,0,Fluminense,3,0,1,3,4,0,4,11,1,2,Fluminense,19,Sport,16,Fluminense,13,29
2714,7370,Sao Paulo,0,0,Bahia,1,0,0,1,1,0,1,11,1,0,Sao Paulo,19,Sao Paulo,16,Bahia,15,31
2715,7371,America-MG,1,0,Atletico-MG,1,0,1,1,2,0,2,11,0,1,Atletico-MG,19,America-MG,15,Atletico-MG,17,32
2716,7372,Juventude,2,0,Atletico-GO,2,0,2,2,4,0,4,11,1,1,-,19,Juventude,17,Atletico-GO,23,40
2717,7373,Cuiaba,1,1,Ceara,2,0,2,2,3,1,4,11,2,2,-,19,Cuiaba,9,Ceara,13,22
2718,7374,Flamengo,3,0,Chapecoense,3,0,3,3,6,0,6,11,2,1,Flamengo,19,Flamengo,19,Chapecoense,16,35
2719,7375,Fortaleza,4,0,Corinthians,3,0,4,3,7,0,7,11,1,0,Fortaleza,19,Fortaleza,13,Corinthians,14,27
2720,7376,Ceara,4,0,Athletico-PR,3,0,4,3,7,0,7,12,1,0,Ceara,19,Ceara,11,Athletico-PR,15,26
2721,7377,Sao Paulo,3,0,Fortaleza,2,0,3,2,5,0,5,12,0,1,Fortaleza,19,Sao Paulo,18,Fortaleza,20,38
2722,7378,Corinthians,0,0,Atletico-MG,2,0,0,2,2,0,2,12,1,2,Atletico-MG,19,Corinthians,9,Atletico-MG,22,31
2723,7379,Fluminense,1,0,Gremio,4,0,1,4,5,0,5,12,0,1,Gremio,19,Fluminense,13,Gremio,12,25
2724,7380,Chapecoense,2,0,Cuiaba,2,0,2,2,4,0,4,12,2,3,Cuiaba,19,Chapecoense,15,Cuiaba,13,28
2725,7381,Atletico-GO,2,0,Palmeiras,1,0,2,1,3,0,3,12,0,3,Palmeiras,19,Atletico-GO,8,Palmeiras,16,24
2726,7382,Bahia,5,0,Flamengo,1,0,5,1,6,0,6,12,0,5,Flamengo,19,Bahia,18,Flamengo,8,26
2727,7383,Internacional,4,0,Juventude,4,1,4,5,8,1,9,12,1,0,Internacional,19,Internacional,19,Juventude,14,33
2728,7384,Bragantino,3,0,Santos,6,0,3,6,9,0,9,12,2,2,-,19,Bragantino,17,Santos,15,32
2729,7385,America-MG,1,0,Sport,3,0,1,3,4,0,4,12,0,1,Sport,19,America-MG,19,Sport,22,41
2730,7386,Gremio,3,0,America-MG,3,0,3,3,6,0,6,13,1,1,-,19,Gremio,20,America-MG,16,36
2731,7387,Palmeiras,1,0,Fluminense,2,0,1,2,3,0,3,13,1,0,Palmeiras,19,Palmeiras,13,Fluminense,9,22
2732,7388,Atletico-MG,2,0,Bahia,1,0,2,1,3,0,3,13,3,0,Atletico-MG,19,Atletico-MG,17,Bahia,14,31
2733,7389,Fortaleza,4,0,Bragantino,2,0,4,2,6,0,6,13,1,0,Fortaleza,19,Fortaleza,21,Bragantino,14,35
2734,7390,Flamengo,3,0,Sao Paulo,6,0,3,6,9,0,9,13,5,1,Flamengo,19,Flamengo,23,Sao Paulo,16,39
2735,7391,Santos,2,0,Atletico-GO,2,0,2,2,4,0,4,13,0,1,Atletico-GO,19,Santos,14,Atletico-GO,7,21
2736,7392,Athletico-PR,4,0,Internacional,3,0,4,3,7,0,7,13,2,1,Athletico-PR,19,Athletico-PR,14,Internacional,13,27
2737,7393,Sport,4,0,Ceara,1,0,4,1,5,0,5,13,0,0,-,19,Sport,12,Ceara,13,25
2738,7394,Juventude,5,0,Chapecoense,1,0,5,1,6,0,6,13,1,0,Juventude,19,Juventude,16,Chapecoense,15,31
2739,7395,Cuiaba,2,1,Corinthians,1,0,3,1,3,1,4,13,1,2,Corinthians,19,Cuiaba,16,Corinthians,12,28
2740,7396,Sao Paulo,3,1,Palmeiras,3,0,4,3,6,1,7,14,0,0,-,19,Sao Paulo,20,Palmeiras,15,35
2741,7397,Internacional,2,1,Cuiaba,3,0,3,3,5,1,6,14,0,0,-,19,Internacional,20,Cuiaba,18,38
2742,7398,Bragantino,1,0,Gremio,2,0,1,2,3,0,3,14,1,0,Bragantino,19,Bragantino,13,Gremio,19,32
2743,7399,Corinthians,1,0,Flamengo,1,0,1,1,2,0,2,14,1,3,Flamengo,19,Corinthians,7,Flamengo,13,20
2744,7400,Atletico-MG,3,1,Athletico-PR,3,0,4,3,6,1,7,14,2,0,Atletico-MG,19,Atletico-MG,14,Athletico-PR,12,26
2745,7402,Bahia,2,0,Sport,3,0,2,3,5,0,5,14,0,1,Sport,19,Bahia,16,Sport,18,34
2746,7403,Atletico-GO,4,0,America-MG,0,0,4,0,4,0,4,14,1,1,-,19,Atletico-GO,21,America-MG,14,35
2747,7404,Ceara,2,0,Fortaleza,3,0,2,3,5,0,5,14,3,1,Ceara,19,Ceara,13,Fortaleza,12,25
2748,7405,Fluminense,2,0,Juventude,1,0,2,1,3,0,3,14,1,1,-,19,Fluminense,23,Juventude,18,41
2749,7406,Sport,3,0,Bragantino,1,0,3,1,4,0,4,15,0,0,-,19,Sport,17,Bragantino,14,31
2750,7407,Athletico-PR,2,0,Sao Paulo,4,1,2,5,6,1,7,15,1,2,Sao Paulo,19,Athletico-PR,12,Sao Paulo,16,28
2751,7408,Palmeiras,5,1,Fortaleza,2,1,6,3,7,2,9,15,2,3,Fortaleza,19,Palmeiras,22,Fortaleza,13,35
2752,7409,Cuiaba,1,1,Bahia,2,0,2,2,3,1,4,15,1,1,-,19,Cuiaba,15,Bahia,17,32
2753,7410,Juventude,1,0,Atletico-MG,3,0,1,3,4,0,4,15,1,2,Atletico-MG,19,Juventude,17,Atletico-MG,14,31
2754,7411,America-MG,2,0,Fluminense,2,0,2,2,4,0,4,15,1,0,America-MG,19,America-MG,17,Fluminense,13,30
2755,7412,Santos,1,0,Corinthians,1,0,1,1,2,0,2,15,0,0,-,19,Santos,17,Corinthians,9,26
2756,7413,Ceara,2,0,Atletico-GO,2,0,2,2,4,0,4,15,0,0,-,19,Ceara,18,Atletico-GO,15,33
2757,7414,Flamengo,2,1,Internacional,2,0,3,2,4,1,5,15,0,4,Internacional,19,Flamengo,9,Internacional,15,24
2758,7415,Gremio,1,0,Chapecoense,3,0,1,3,4,0,4,15,2,1,Gremio,19,Gremio,14,Chapecoense,10,24
2759,7416,Bragantino,4,0,Juventude,4,0,4,4,8,0,8,16,1,2,Juventude,19,Bragantino,14,Juventude,14,28
2760,7417,Atletico-MG,2,0,Palmeiras,1,1,2,2,3,1,4,16,2,0,Atletico-MG,19,Atletico-MG,14,Palmeiras,14,28
2761,7418,Sao Paulo,3,0,Gremio,1,0,3,1,4,0,4,16,2,1,Sao Paulo,19,Sao Paulo,14,Gremio,16,30
2762,7419,Flamengo,4,0,Sport,1,0,4,1,5,0,5,16,2,0,Flamengo,19,Flamengo,14,Sport,11,25
2763,7420,Corinthians,1,0,Ceara,1,0,1,1,2,0,2,16,3,1,Corinthians,19,Corinthians,7,Ceara,16,23
2764,7421,Bahia,2,0,Atletico-GO,0,0,2,0,2,0,2,16,1,2,Atletico-GO,19,Bahia,18,Atletico-GO,11,29
2765,7422,Cuiaba,1,0,Athletico-PR,1,0,1,1,2,0,2,16,1,0,Cuiaba,19,Cuiaba,15,Athletico-PR,20,35
2766,7423,Fortaleza,2,0,Santos,1,0,2,1,3,0,3,16,1,1,-,19,Fortaleza,17,Santos,13,30
2767,7424,Internacional,2,0,Fluminense,0,0,2,0,2,0,2,16,4,2,Internacional,19,Internacional,14,Fluminense,8,22
2768,7425,Chapecoense,1,1,America-MG,1,0,2,1,2,1,3,16,1,1,-,19,Chapecoense,10,America-MG,11,21
2769,7426,Atletico-GO,2,1,Chapecoense,5,0,3,5,7,1,8,17,1,1,-,19,Atletico-GO,13,Chapecoense,24,37
2770,7427,Gremio,1,0,Bahia,1,0,1,1,2,0,2,17,2,0,Gremio,19,Gremio,12,Bahia,15,27
2771,7428,Juventude,1,0,Fortaleza,1,0,1,1,2,0,2,17,1,1,-,19,Juventude,8,Fortaleza,9,17
2772,7429,Palmeiras,1,0,Cuiaba,1,0,1,1,2,0,2,17,0,2,Cuiaba,19,Palmeiras,8,Cuiaba,14,22
2773,7430,Ceara,0,0,Flamengo,2,0,0,2,2,0,2,17,1,1,-,19,Ceara,13,Flamengo,12,25
2774,7431,Athletico-PR,1,1,Corinthians,0,0,2,0,1,1,2,17,0,1,Corinthians,19,Athletico-PR,12,Corinthians,7,19
2775,7432,Santos,2,0,Internacional,2,0,2,2,4,0,4,17,2,2,-,19,Santos,19,Internacional,14,33
2776,7433,Sport,2,0,Sao Paulo,2,0,2,2,4,0,4,17,0,1,Sao Paulo,19,Sport,15,Sao Paulo,17,32
2777,7434,America-MG,2,0,Bragantino,0,0,2,0,2,0,2,17,0,2,Bragantino,19,America-MG,14,Bragantino,15,29
2778,7435,Fluminense,3,0,Atletico-MG,3,0,3,3,6,0,6,17,1,1,-,19,Fluminense,16,Atletico-MG,16,32
2779,7436,Sport,1,1,Chapecoense,1,0,2,1,2,1,3,18,0,0,-,19,Sport,17,Chapecoense,17,34
2780,7437,Santos,4,0,Flamengo,4,0,4,4,8,0,8,18,0,4,Flamengo,19,Santos,14,Flamengo,14,28
2781,7438,Gremio,1,1,Corinthians,2,0,2,2,3,1,4,18,0,1,Corinthians,19,Gremio,17,Corinthians,7,24
2782,7439,Palmeiras,3,0,Athletico-PR,0,0,3,0,3,0,3,18,2,1,Palmeiras,19,Palmeiras,10,Athletico-PR,16,26
2783,7440,America-MG,1,0,Ceara,2,0,1,2,3,0,3,18,2,0,America-MG,19,America-MG,19,Ceara,13,32
2784,7441,Juventude,2,0,Sao Paulo,5,0,2,5,7,0,7,18,1,1,-,19,Juventude,15,Sao Paulo,21,36
2785,7442,Atletico-GO,1,0,Internacional,2,0,1,2,3,0,3,18,0,0,-,19,Atletico-GO,13,Internacional,15,28
2786,7443,Bragantino,3,0,Atletico-MG,4,0,3,4,7,0,7,18,1,1,-,19,Bragantino,16,Atletico-MG,18,34
2787,7444,Fluminense,2,0,Bahia,4,0,2,4,6,0,6,18,2,0,Fluminense,19,Fluminense,19,Bahia,21,40
2788,7445,Fortaleza,2,0,Cuiaba,5,0,2,5,7,0,7,18,0,0,-,19,Fortaleza,15,Cuiaba,17,32
2789,7446,Bahia,3,0,Fortaleza,1,0,3,1,4,0,4,19,4,2,Bahia,19,Bahia,25,Fortaleza,7,32
2790,7447,Cuiaba,3,0,Santos,1,0,3,1,4,0,4,19,2,1,Cuiaba,19,Cuiaba,11,Santos,11,22
2791,7448,Athletico-PR,1,0,Sport,2,1,1,3,3,1,4,19,0,0,-,19,Athletico-PR,10,Sport,9,19
2792,7449,Corinthians,3,0,Juventude,4,0,3,4,7,0,7,19,1,1,-,19,Corinthians,15,Juventude,20,35
2793,7451,Sao Paulo,3,0,America-MG,1,0,3,1,4,0,4,19,0,0,-,19,Sao Paulo,17,America-MG,18,35
2794,7452,Ceara,4,0,Palmeiras,2,0,4,2,6,0,6,19,1,2,Palmeiras,19,Ceara,19,Palmeiras,11,30
2795,7453,Internacional,5,0,Bragantino,2,0,5,2,7,0,7,19,1,1,-,19,Internacional,18,Bragantino,13,31
2796,7454,Atletico-MG,5,0,Gremio,6,0,5,6,11,0,11,19,2,1,Atletico-MG,19,Atletico-MG,10,Gremio,14,24
2797,7455,Flamengo,2,0,Atletico-GO,1,0,2,1,3,0,3,19,2,0,Flamengo,19,Flamengo,10,Atletico-GO,15,25
2798,7456,America-MG,1,0,Athletico-PR,1,0,1,1,2,0,2,20,2,0,America-MG,19,America-MG,14,Athletico-PR,17,31
2799,7457,Juventude,3,0,Cuiaba,5,1,3,6,8,1,9,20,1,2,Cuiaba,19,Juventude,12,Cuiaba,13,25
2800,7458,Bragantino,4,1,Chapecoense,2,0,5,2,6,1,7,20,1,2,Chapecoense,19,Bragantino,17,Chapecoense,13,30
2801,7459,Santos,1,0,Bahia,4,0,1,4,5,0,5,20,0,0,-,19,Santos,16,Bahia,20,36
2802,7461,Fortaleza,1,0,Atletico-MG,2,0,1,2,3,0,3,20,0,2,Atletico-MG,19,Fortaleza,13,Atletico-MG,18,31
2803,7462,Palmeiras,0,1,Flamengo,2,0,1,2,2,1,3,20,1,3,Flamengo,19,Palmeiras,14,Flamengo,15,29
2804,7463,Atletico-GO,4,0,Corinthians,2,0,4,2,6,0,6,20,1,1,-,19,Atletico-GO,10,Corinthians,10,20
2805,7464,Fluminense,5,0,Sao Paulo,4,0,5,4,9,0,9,20,2,1,Fluminense,19,Fluminense,16,Sao Paulo,16,32
2806,7465,Sport,4,0,Internacional,1,0,4,1,5,0,5,20,0,1,Internacional,19,Sport,21,Internacional,20,41
2807,7466,Chapecoense,2,0,Palmeiras,2,0,2,2,4,0,4,21,0,2,Palmeiras,19,Chapecoense,16,Palmeiras,14,30
2808,7467,Athletico-PR,5,0,Juventude,1,1,5,2,6,1,7,21,2,1,Athletico-PR,19,Athletico-PR,18,Juventude,7,25
2809,7468,Atletico-MG,2,0,Sport,3,0,2,3,5,0,5,21,3,0,Atletico-MG,19,Atletico-MG,18,Sport,13,31
2810,7469,Bahia,1,0,Bragantino,4,0,1,4,5,0,5,21,1,1,-,19,Bahia,16,Bragantino,13,29
2811,7470,Ceara,3,0,Santos,2,0,3,2,5,0,5,21,0,0,-,19,Ceara,17,Santos,13,30
2812,7471,Internacional,3,1,Fortaleza,1,1,4,2,4,2,6,21,1,0,Internacional,19,Internacional,12,Fortaleza,15,27
2813,7472,Sao Paulo,1,0,Atletico-GO,2,0,1,2,3,0,3,21,2,1,Sao Paulo,19,Sao Paulo,18,Atletico-GO,11,29
2814,7473,Corinthians,1,1,America-MG,0,0,2,0,1,1,2,21,1,1,-,19,Corinthians,8,America-MG,13,21
2815,7474,Flamengo,3,0,Gremio,4,0,3,4,7,0,7,21,0,1,Gremio,19,Flamengo,16,Gremio,17,33
2816,7475,Cuiaba,2,1,Fluminense,2,0,3,2,4,1,5,21,2,2,-,19,Cuiaba,15,Fluminense,16,31
2817,7476,Ceara,0,0,Chapecoense,3,1,0,4,3,1,4,22,1,0,Ceara,19,Ceara,8,Chapecoense,18,26
2818,7477,Corinthians,1,0,Palmeiras,1,0,1,1,2,0,2,22,2,1,Corinthians,19,Corinthians,8,Palmeiras,11,19
2819,7478,Sao Paulo,1,0,Atletico-MG,1,0,1,1,2,0,2,22,0,0,-,19,Sao Paulo,14,Atletico-MG,12,26
2820,7479,America-MG,1,0,Flamengo,1,0,1,1,2,0,2,22,1,1,-,19,America-MG,9,Flamengo,12,21
2821,7480,Internacional,2,0,Bahia,2,0,2,2,4,0,4,22,2,0,Internacional,19,Internacional,19,Bahia,15,34
2822,7481,Fluminense,2,0,Bragantino,2,0,2,2,4,0,4,22,2,1,Fluminense,19,Fluminense,11,Bragantino,19,30
2823,7482,Juventude,3,0,Santos,0,0,3,0,3,0,3,22,3,0,Juventude,19,Juventude,15,Santos,16,31
2824,7483,Sport,5,0,Fortaleza,2,0,5,2,7,0,7,22,0,1,Fortaleza,19,Sport,19,Fortaleza,14,33
2825,7484,Athletico-PR,1,0,Gremio,5,0,1,5,6,0,6,22,4,2,Athletico-PR,19,Athletico-PR,17,Gremio,18,35
2826,7485,Atletico-GO,1,0,Cuiaba,4,0,1,4,5,0,5,22,0,0,-,19,Atletico-GO,10,Cuiaba,16,26
2827,7486,Cuiaba,1,0,America-MG,2,0,1,2,3,0,3,23,0,2,America-MG,19,Cuiaba,13,America-MG,20,33
2828,7487,Fortaleza,1,0,Atletico-GO,4,0,1,4,5,0,5,23,0,3,Atletico-GO,19,Fortaleza,14,Atletico-GO,20,34
2829,7489,Atletico-MG,4,0,Internacional,2,0,4,2,6,0,6,23,1,0,Atletico-MG,19,Atletico-MG,16,Internacional,15,31
2830,7490,Flamengo,2,0,Athletico-PR,2,0,2,2,4,0,4,23,3,0,Flamengo,19,Flamengo,13,Athletico-PR,14,27
2831,7491,Chapecoense,1,0,Sao Paulo,1,0,1,1,2,0,2,23,1,1,-,19,Chapecoense,11,Sao Paulo,11,22
2832,7492,Palmeiras,1,0,Juventude,1,0,1,1,2,0,2,23,1,1,-,19,Palmeiras,19,Juventude,13,32
2833,7493,Gremio,2,0,Sport,1,0,2,1,3,0,3,23,1,2,Sport,19,Gremio,21,Sport,18,39
2834,7494,Santos,2,0,Fluminense,2,0,2,2,4,0,4,23,2,0,Santos,19,Santos,18,Fluminense,10,28
2835,7495,Bahia,3,0,Ceara,2,1,3,3,5,1,6,23,1,1,-,19,Bahia,19,Ceara,13,32
2836,7496,Corinthians,0,0,Bahia,1,1,0,2,1,1,2,24,3,1,Corinthians,19,Corinthians,14,Bahia,18,32
2837,7497,Chapecoense,2,0,Atletico-MG,1,0,2,1,3,0,3,24,2,2,-,19,Chapecoense,12,Atletico-MG,17,29
2838,7498,Atletico-GO,3,0,Athletico-PR,3,0,3,3,6,0,6,24,0,2,Athletico-PR,19,Atletico-GO,12,Athletico-PR,16,28
2839,7499,Sport,2,0,Juventude,2,0,2,2,4,0,4,24,3,1,Sport,19,Sport,11,Juventude,11,22
2840,7500,Ceara,5,0,Internacional,2,0,5,2,7,0,7,24,0,0,-,19,Ceara,22,Internacional,16,38
2841,7501,Bragantino,1,0,Flamengo,3,0,1,3,4,0,4,24,1,1,-,19,Bragantino,13,Flamengo,20,33
2842,7502,Fluminense,2,0,Fortaleza,2,0,2,2,4,0,4,24,0,2,Fortaleza,19,Fluminense,13,Fortaleza,16,29
2843,7503,America-MG,2,0,Palmeiras,3,0,2,3,5,0,5,24,2,1,America-MG,19,America-MG,14,Palmeiras,17,31
2844,7504,Gremio,2,0,Cuiaba,2,0,2,2,4,0,4,24,2,2,-,19,Gremio,15,Cuiaba,10,25
2845,7505,Sao Paulo,2,0,Santos,4,0,2,4,6,0,6,24,1,1,-,19,Sao Paulo,19,Santos,13,32
2846,7506,Fluminense,2,0,Atletico-GO,2,0,2,2,4,0,4,25,0,0,-,19,Fluminense,15,Atletico-GO,17,32
2847,7507,Atletico-MG,1,0,Ceara,3,0,1,3,4,0,4,25,3,1,Atletico-MG,19,Atletico-MG,12,Ceara,10,22
2848,7508,Sport,3,0,Corinthians,0,0,3,0,3,0,3,25,1,0,Sport,19,Sport,14,Corinthians,7,21
2849,7509,Fortaleza,0,1,Flamengo,2,0,1,2,2,1,3,25,0,3,Flamengo,19,Fortaleza,10,Flamengo,17,27
2850,7510,Athletico-PR,1,0,Bahia,2,0,1,2,3,0,3,25,0,2,Bahia,19,Athletico-PR,14,Bahia,9,23
2851,7511,Palmeiras,1,0,Bragantino,2,0,1,2,3,0,3,25,2,4,Bragantino,19,Palmeiras,14,Bragantino,15,29
2852,7512,Juventude,6,0,America-MG,3,0,6,3,9,0,9,25,1,1,-,19,Juventude,24,America-MG,26,50
2853,7513,Internacional,3,0,Chapecoense,1,0,3,1,4,0,4,25,5,2,Internacional,19,Internacional,16,Chapecoense,14,30
2854,7514,Santos,4,0,Gremio,6,1,4,7,10,1,11,25,1,0,Santos,19,Santos,14,Gremio,25,39
2855,7515,Cuiaba,2,0,Sao Paulo,2,0,2,2,4,0,4,25,0,0,-,19,Cuiaba,14,Sao Paulo,16,30
2856,7516,Bragantino,2,1,Atletico-GO,4,0,3,4,6,1,7,26,1,0,Bragantino,19,Bragantino,12,Atletico-GO,13,25
2857,7517,Bahia,4,0,Palmeiras,2,1,4,3,6,1,7,26,0,0,-,19,Bahia,22,Palmeiras,13,35
2858,7518,Atletico-MG,2,0,Santos,7,0,2,7,9,0,9,26,3,1,Atletico-MG,19,Atletico-MG,10,Santos,13,23
2859,7519,Chapecoense,4,0,Athletico-PR,5,0,4,5,9,0,9,26,1,1,-,19,Chapecoense,17,Athletico-PR,13,30
2860,7520,Flamengo,2,0,Juventude,3,0,2,3,5,0,5,26,3,1,Flamengo,19,Flamengo,17,Juventude,14,31
2861,7521,Fortaleza,2,0,Gremio,2,0,2,2,4,0,4,26,1,0,Fortaleza,19,Fortaleza,13,Gremio,17,30
2862,7522,Corinthians,1,0,Fluminense,1,0,1,1,2,0,2,26,1,0,Corinthians,19,Corinthians,4,Fluminense,9,13
2863,7523,Internacional,1,0,America-MG,2,0,1,2,3,0,3,26,3,1,Internacional,19,Internacional,21,America-MG,23,44
2864,7524,Sao Paulo,3,0,Ceara,3,0,3,3,6,0,6,26,1,1,-,19,Sao Paulo,18,Ceara,14,32
2865,7525,Cuiaba,4,0,Sport,0,0,4,0,4,0,4,26,1,0,Cuiaba,19,Cuiaba,14,Sport,8,22
2866,7526,Chapecoense,3,0,Fortaleza,1,0,3,1,4,0,4,27,1,2,Fortaleza,19,Chapecoense,20,Fortaleza,12,32
2867,7527,America-MG,1,0,Bahia,2,0,1,2,3,0,3,27,0,0,-,19,America-MG,12,Bahia,22,34
2868,7528,Athletico-PR,2,0,Fluminense,1,0,2,1,3,0,3,27,0,1,Fluminense,19,Athletico-PR,22,Fluminense,15,37
2869,7529,Palmeiras,3,0,Internacional,4,1,3,5,7,1,8,27,1,0,Palmeiras,19,Palmeiras,13,Internacional,21,34
2870,7530,Ceara,2,0,Bragantino,7,0,2,7,9,0,9,27,2,2,-,19,Ceara,13,Bragantino,14,27
2871,7531,Gremio,1,0,Juventude,3,0,1,3,4,0,4,27,3,2,Gremio,19,Gremio,24,Juventude,15,39
2872,7532,Atletico-GO,1,0,Atletico-MG,0,0,1,0,1,0,1,27,2,1,Atletico-GO,19,Atletico-GO,8,Atletico-MG,7,15
2873,7533,Sport,1,0,Santos,3,0,1,3,4,0,4,27,0,0,-,19,Sport,14,Santos,11,25
2874,7534,Flamengo,1,0,Cuiaba,1,0,1,1,2,0,2,27,0,0,-,19,Flamengo,12,Cuiaba,7,19
2875,7535,Sao Paulo,3,0,Corinthians,2,0,3,2,5,0,5,27,1,0,Sao Paulo,19,Sao Paulo,21,Corinthians,8,29
