,Unnamed: 0,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional
2589,2589,7621,2021,36,28/11/2021,Internacional,Santos,1,2,0,0,1,2,0,3,3,16,17,33,InternacionalSantos,0
2590,2590,7622,2021,36,30/11/2021,Flamengo,Ceara,6,1,0,0,6,1,0,7,7,20,19,39,FlamengoCeara,0
2591,2591,7623,2021,36,30/11/2021,Cuiaba,Palmeiras,4,2,0,1,4,3,1,6,7,15,10,25,CuiabaPalmeiras,0
2592,2592,7624,2021,36,3/12/2021,Chapecoense,Atletico-GO,2,3,0,0,2,3,0,5,5,17,17,34,ChapecoenseAtletico-GO,0
2593,2593,7625,2021,36,3/12/2021,Fortaleza,Juventude,2,0,0,0,2,0,0,2,2,20,14,34,FortalezaJuventude,0
2594,2594,7626,2021,37,5/12/2021,Bahia,Fluminense,2,5,1,1,3,6,2,7,9,14,20,34,BahiaFluminense,0
2595,2595,7627,2021,37,5/12/2021,Corinthians,Gremio,1,3,0,0,1,3,0,4,4,7,22,29,CorinthiansGremio,0
2596,2596,7628,2021,37,5/12/2021,Atletico-MG,Bragantino,1,2,0,0,1,2,0,3,3,5,10,15,Atletico-MGBragantino,0
2597,2597,7629,2021,37,5/12/2021,Ceara,America-MG,0,2,0,0,0,2,0,2,2,14,13,27,CearaAmerica-MG,0
2598,2598,7630,2021,37,6/12/2021,Sao Paulo,Juventude,5,3,0,0,5,3,0,8,8,25,13,38,Sao PauloJuventude,0
2599,2599,7631,2021,37,6/12/2021,Athletico-PR,Palmeiras,1,1,0,0,1,1,0,2,2,11,10,21,Athletico-PRPalmeiras,0
2600,2600,7632,2021,37,6/12/2021,Cuiaba,Fortaleza,1,3,0,0,1,3,0,4,4,22,23,45,CuiabaFortaleza,0
2601,2601,7633,2021,37,6/12/2021,Internacional,Atletico-GO,3,2,0,0,3,2,0,5,5,14,9,23,InternacionalAtletico-GO,0
2602,2602,7634,2021,37,6/12/2021,Flamengo,Santos,3,3,0,0,3,3,0,6,6,23,14,37,FlamengoSantos,0
2603,2603,7635,2021,37,6/12/2021,Chapecoense,Sport,3,4,1,0,4,4,1,7,8,16,27,43,ChapecoenseSport,0
2604,2604,7636,2021,38,9/12/2021,Fortaleza,Bahia,4,2,0,0,4,2,0,6,6,15,17,32,FortalezaBahia,0
2605,2605,7637,2021,38,9/12/2021,Atletico-GO,Flamengo,4,2,0,0,4,2,0,6,6,15,7,22,Atletico-GOFlamengo,0
2606,2606,7638,2021,38,9/12/2021,Palmeiras,Ceara,2,0,0,0,2,0,0,2,2,18,4,22,PalmeirasCeara,0
2607,2607,7639,2021,38,9/12/2021,Fluminense,Chapecoense,3,2,0,0,3,2,0,5,5,12,10,22,FluminenseChapecoense,0
2608,2608,7640,2021,38,9/12/2021,America-MG,Sao Paulo,2,2,0,0,2,2,0,4,4,18,18,36,America-MGSao Paulo,0
2609,2609,7641,2021,38,9/12/2021,Bragantino,Internacional,4,5,0,0,4,5,0,9,9,23,26,49,BragantinoInternacional,0
2610,2610,7642,2021,38,9/12/2021,Sport,Athletico-PR,1,1,0,0,1,1,0,2,2,17,14,31,SportAthletico-PR,0
2611,2611,7643,2021,38,9/12/2021,Juventude,Corinthians,1,2,0,1,1,3,1,3,4,10,22,32,JuventudeCorinthians,0
2612,2612,7644,2021,38,9/12/2021,Gremio,Atletico-MG,3,1,0,0,3,1,0,4,4,15,11,26,GremioAtletico-MG,0
2613,2613,7645,2021,38,9/12/2021,Santos,Cuiaba,1,2,0,0,1,2,0,3,3,17,15,32,SantosCuiaba,0
2614,2614,7646,2022,1,9/4/2022,Fluminense,Santos,1,0,0,0,1,0,0,1,1,14,18,32,FluminenseSantos,0
2615,2615,7647,2022,1,9/4/2022,Atletico-GO,Flamengo,3,2,0,0,3,2,0,5,5,7,11,18,Atletico-GOFlamengo,0
2616,2616,7648,2022,1,9/4/2022,Palmeiras,Ceara,4,9,0,1,4,10,1,13,14,17,14,31,PalmeirasCeara,0
2617,2617,7649,2022,1,10/4/2022,Coritiba,Goias,2,4,0,0,2,4,0,6,6,10,12,22,CoritibaGoias,0
2618,2618,7650,2022,1,10/4/2022,Botafogo-RJ,Corinthians,1,4,0,0,1,4,0,5,5,6,18,24,Botafogo-RJCorinthians,0
2619,2619,7651,2022,1,10/4/2022,Atletico-MG,Internacional,2,4,0,0,2,4,0,6,6,12,18,30,Atletico-MGInternacional,0
2620,2620,7652,2022,1,10/4/2022,Fortaleza,Cuiaba,2,3,0,0,2,3,0,5,5,22,23,45,FortalezaCuiaba,0
2621,2621,7653,2022,1,10/4/2022,Avai,America-MG,3,3,0,2,3,5,2,6,8,20,18,38,AvaiAmerica-MG,0
2622,2622,7654,2022,1,10/4/2022,Sao Paulo,Athletico-PR,1,3,0,0,1,3,0,4,4,17,14,31,Sao PauloAthletico-PR,0
2623,2623,7655,2022,1,11/4/2022,Juventude,Bragantino,4,5,0,0,4,5,0,9,9,16,17,33,JuventudeBragantino,0
2624,2624,7656,2022,2,16/4/2022,Goias,Palmeiras,4,0,0,0,4,0,0,4,4,16,7,23,GoiasPalmeiras,0
2625,2625,7657,2022,2,16/4/2022,America-MG,Juventude,3,0,0,1,3,1,1,3,4,19,11,30,America-MGJuventude,0
2626,2626,7658,2022,2,16/4/2022,Corinthians,Avai,1,1,0,0,1,1,0,2,2,22,12,34,CorinthiansAvai,0
2627,2627,7659,2022,2,16/4/2022,Cuiaba,Fluminense,2,1,0,0,2,1,0,3,3,18,14,32,CuiabaFluminense,0
2628,2628,7660,2022,2,17/4/2022,Santos,Coritiba,2,4,0,0,2,4,0,6,6,22,10,32,SantosCoritiba,0
2629,2629,7661,2022,2,17/4/2022,Flamengo,Sao Paulo,2,6,0,0,2,6,0,8,8,17,25,42,FlamengoSao Paulo,0
2630,2630,7662,2022,2,17/4/2022,Athletico-PR,Atletico-MG,2,3,0,0,2,3,0,5,5,9,14,23,Athletico-PRAtletico-MG,0
2631,2631,7663,2022,2,17/4/2022,Internacional,Fortaleza,5,5,0,0,5,5,0,10,10,15,13,28,InternacionalFortaleza,0
2632,2632,7664,2022,2,17/4/2022,Bragantino,Atletico-GO,1,4,0,0,1,4,0,5,5,12,9,21,BragantinoAtletico-GO,0
2633,2633,7665,2022,2,17/4/2022,Ceara,Botafogo-RJ,1,4,1,0,2,4,1,5,6,16,15,31,CearaBotafogo-RJ,0
2634,2634,7666,2022,4,20/4/2022,Flamengo,Palmeiras,3,4,0,0,3,4,0,7,7,15,21,36,FlamengoPalmeiras,0
2635,2635,7667,2022,4,30/4/2022,Ceara,Bragantino,1,5,0,1,1,6,1,6,7,11,20,31,CearaBragantino,0
2636,2636,7668,2022,4,30/4/2022,America-MG,Athletico-PR,1,0,0,0,1,0,0,1,1,19,12,31,America-MGAthletico-PR,0
2637,2637,7669,2022,4,30/4/2022,Goias,Atletico-MG,5,4,0,0,5,4,0,9,9,20,15,35,GoiasAtletico-MG,0
2638,2638,7670,2022,4,30/4/2022,Cuiaba,Atletico-GO,2,0,0,0,2,0,0,2,2,12,14,26,CuiabaAtletico-GO,0
2639,2639,7671,2022,4,1/5/2022,Botafogo-RJ,Juventude,2,5,0,0,2,5,0,7,7,14,18,32,Botafogo-RJJuventude,0
2640,2640,7672,2022,4,1/5/2022,Corinthians,Fortaleza,1,3,0,0,1,3,0,4,4,14,14,28,CorinthiansFortaleza,0
2641,2641,7673,2022,4,1/5/2022,Coritiba,Fluminense,0,3,0,1,0,4,1,3,4,13,16,29,CoritibaFluminense,0
2642,2642,7674,2022,4,1/5/2022,Internacional,Avai,2,4,0,0,2,4,0,6,6,15,16,31,InternacionalAvai,0
2643,2643,7675,2022,4,2/5/2022,Sao Paulo,Santos,2,4,0,0,2,4,0,6,6,15,8,23,Sao PauloSantos,1
2644,2644,7676,2022,3,23/4/2022,Bragantino,Sao Paulo,5,2,0,0,5,2,0,7,7,13,12,25,BragantinoSao Paulo,1
2645,2645,7677,2022,3,23/4/2022,Athletico-PR,Flamengo,4,2,0,0,4,2,0,6,6,15,10,25,Athletico-PRFlamengo,0
2646,2646,7678,2022,3,23/4/2022,Palmeiras,Corinthians,1,2,0,0,1,2,0,3,3,13,14,27,PalmeirasCorinthians,1
2647,2647,7679,2022,3,23/4/2022,Fluminense,Internacional,5,3,0,0,5,3,0,8,8,15,12,27,FluminenseInternacional,0
2648,2648,7680,2022,3,23/4/2022,Atletico-MG,Coritiba,2,1,0,0,2,1,0,3,3,10,8,18,Atletico-MGCoritiba,0
2649,2649,7681,2022,3,24/4/2022,Santos,America-MG,2,0,0,0,2,0,0,2,2,16,8,24,SantosAmerica-MG,0
2650,2650,7682,2022,3,24/4/2022,Juventude,Cuiaba,2,4,1,0,3,4,1,6,7,18,19,37,JuventudeCuiaba,0
2651,2651,7683,2022,3,24/4/2022,Atletico-GO,Botafogo-RJ,2,1,0,0,2,1,0,3,3,11,5,16,Atletico-GOBotafogo-RJ,0
2652,2652,7684,2022,3,25/4/2022,Avai,Goias,5,5,1,0,6,5,1,10,11,20,20,40,AvaiGoias,0
2653,2653,7685,2022,3,1/6/2022,Fortaleza,Ceara,5,4,1,0,6,4,1,9,10,18,18,36,FortalezaCeara,1
2654,2654,7686,2022,5,7/5/2022,Atletico-MG,America-MG,4,4,0,1,4,5,1,8,9,7,22,29,Atletico-MGAmerica-MG,1
2655,2655,7687,2022,5,7/5/2022,Athletico-PR,Ceara,5,4,0,0,5,4,0,9,9,19,8,27,Athletico-PRCeara,0
2656,2656,7688,2022,5,8/5/2022,Flamengo,Botafogo-RJ,1,3,0,0,1,3,0,4,4,13,18,31,FlamengoBotafogo-RJ,1
2657,2657,7689,2022,5,8/5/2022,Palmeiras,Fluminense,1,2,0,0,1,2,0,3,3,10,13,23,PalmeirasFluminense,0
2658,2658,7690,2022,5,8/5/2022,Atletico-GO,Goias,4,3,0,1,4,4,1,7,8,12,11,23,Atletico-GOGoias,1
2659,2659,7691,2022,5,8/5/2022,Bragantino,Corinthians,1,2,0,0,1,2,0,3,3,11,9,20,BragantinoCorinthians,1
2660,2660,7692,2022,5,8/5/2022,Santos,Cuiaba,1,2,0,0,1,2,0,3,3,14,12,26,SantosCuiaba,0
2661,2661,7693,2022,5,8/5/2022,Juventude,Internacional,5,5,0,0,5,5,0,10,10,22,13,35,JuventudeInternacional,1
2662,2662,7694,2022,5,8/5/2022,Fortaleza,Sao Paulo,2,3,0,0,2,3,0,5,5,16,14,30,FortalezaSao Paulo,0
2663,2663,7695,2022,5,9/5/2022,Avai,Coritiba,3,3,0,0,3,3,0,6,6,14,13,27,AvaiCoritiba,0
2664,2664,7696,2022,7,11/5/2022,Bragantino,Atletico-MG,3,2,1,0,4,2,1,5,6,13,5,18,BragantinoAtletico-MG,0
2665,2665,7697,2022,7,21/5/2022,Atletico-GO,Coritiba,4,1,0,2,4,3,2,5,7,14,13,27,Atletico-GOCoritiba,0
2666,2666,7698,2022,7,21/5/2022,Flamengo,Goias,1,3,0,0,1,3,0,4,4,14,19,33,FlamengoGoias,0
2667,2667,7699,2022,7,21/5/2022,Santos,Ceara,1,5,0,1,1,6,1,6,7,9,13,22,SantosCeara,0
2668,2668,7700,2022,7,21/5/2022,Juventude,Palmeiras,3,0,0,0,3,0,0,3,3,20,6,26,JuventudePalmeiras,0
2669,2669,7701,2022,7,21/5/2022,Cuiaba,Internacional,2,7,2,0,4,7,2,9,11,9,12,21,CuiabaInternacional,0
2670,2670,7702,2022,7,21/5/2022,America-MG,Botafogo-RJ,2,1,0,0,2,1,0,3,3,19,9,28,America-MGBotafogo-RJ,0
2671,2671,7703,2022,7,22/5/2022,Corinthians,Sao Paulo,2,3,0,0,2,3,0,5,5,11,12,23,CorinthiansSao Paulo,1
2672,2672,7704,2022,7,22/5/2022,Fortaleza,Fluminense,1,1,0,0,1,1,0,2,2,13,14,27,FortalezaFluminense,0
2673,2673,7705,2022,7,22/5/2022,Athletico-PR,Avai,2,6,0,0,2,6,0,8,8,23,17,40,Athletico-PRAvai,0
2674,2674,7706,2022,6,14/5/2022,Palmeiras,Bragantino,2,2,0,0,2,2,0,4,4,11,14,25,PalmeirasBragantino,1
2675,2675,7707,2022,6,14/5/2022,Ceara,Flamengo,5,5,0,0,5,5,0,10,10,18,22,40,CearaFlamengo,0
2676,2676,7708,2022,6,14/5/2022,Internacional,Corinthians,2,2,0,0,2,2,0,4,4,8,7,15,InternacionalCorinthians,0
2677,2677,7709,2022,6,14/5/2022,Atletico-MG,Atletico-GO,1,2,0,0,1,2,0,3,3,16,14,30,Atletico-MGAtletico-GO,0
2678,2678,7710,2022,6,14/5/2022,Fluminense,Athletico-PR,3,2,0,0,3,2,0,5,5,12,12,24,FluminenseAthletico-PR,0
2679,2679,7711,2022,6,15/5/2022,Sao Paulo,Cuiaba,2,1,0,1,2,2,1,3,4,5,15,20,Sao PauloCuiaba,0
2680,2680,7712,2022,6,15/5/2022,Coritiba,America-MG,1,5,0,1,1,6,1,6,7,11,23,34,CoritibaAmerica-MG,0
2681,2681,7713,2022,6,15/5/2022,Botafogo-RJ,Fortaleza,3,1,0,1,3,2,1,4,5,14,15,29,Botafogo-RJFortaleza,0
2682,2682,7714,2022,6,15/5/2022,Avai,Juventude,2,5,0,2,2,7,2,7,9,18,16,34,AvaiJuventude,0
3032,3032,7715,2022,6,15/5/2022,Goias,Santos,0,0,0,0,0,0,0,0,0,14,11,25,GoiasSantos,0
2683,2683,7716,2022,8,28/5/2022,Goias,Bragantino,2,3,0,1,2,4,1,5,6,18,22,40,GoiasBragantino,0
2684,2684,7717,2022,8,28/5/2022,Sao Paulo,Ceara,3,5,1,0,4,5,1,8,9,19,10,29,Sao PauloCeara,0
2685,2685,7718,2022,8,28/5/2022,Fortaleza,Juventude,2,3,0,0,2,3,0,5,5,10,16,26,FortalezaJuventude,0
2686,2686,7719,2022,8,29/5/2022,Coritiba,Botafogo-RJ,5,3,0,0,5,3,0,8,8,10,12,22,CoritibaBotafogo-RJ,0
2687,2687,7720,2022,8,29/5/2022,Santos,Palmeiras,5,1,0,0,5,1,0,6,6,19,15,34,SantosPalmeiras,1
2688,2688,7721,2022,8,29/5/2022,Cuiaba,Athletico-PR,5,0,0,0,5,0,0,5,5,9,17,26,CuiabaAthletico-PR,0
2689,2689,7722,2022,8,29/5/2022,Corinthians,America-MG,2,1,0,0,2,1,0,3,3,13,19,32,CorinthiansAmerica-MG,0
2690,2690,7723,2022,8,29/5/2022,Fluminense,Flamengo,3,5,1,1,4,6,2,8,10,9,16,25,FluminenseFlamengo,1
2691,2691,7724,2022,8,29/5/2022,Atletico-MG,Avai,3,2,0,1,3,3,1,5,6,14,10,24,Atletico-MGAvai,0
2692,2692,7725,2022,8,30/5/2022,Internacional,Atletico-GO,1,2,0,0,1,2,0,3,3,7,16,23,InternacionalAtletico-GO,0
2693,2693,7726,2022,9,4/6/2022,America-MG,Cuiaba,0,1,0,0,0,1,0,1,1,11,11,22,America-MGCuiaba,0
2694,2694,7727,2022,9,4/6/2022,Athletico-PR,Santos,5,3,0,0,5,3,0,8,8,21,11,32,Athletico-PRSantos,0
2695,2695,7728,2022,9,4/6/2022,Ceara,Coritiba,1,4,0,0,1,4,0,5,5,14,9,23,CearaCoritiba,0
2696,2696,7729,2022,9,4/6/2022,Avai,Sao Paulo,2,2,0,0,2,2,0,4,4,11,23,34,AvaiSao Paulo,0
2697,2697,7730,2022,9,4/6/2022,Atletico-GO,Corinthians,3,3,0,0,3,3,0,6,6,9,11,20,Atletico-GOCorinthians,0
2698,2698,7731,2022,9,5/6/2022,Juventude,Fluminense,3,4,0,1,3,5,1,7,8,21,10,31,JuventudeFluminense,0
2699,2699,7732,2022,9,5/6/2022,Flamengo,Fortaleza,3,4,0,0,3,4,0,7,7,9,21,30,FlamengoFortaleza,0
2700,2700,7733,2022,9,5/6/2022,Palmeiras,Atletico-MG,1,3,0,0,1,3,0,4,4,8,19,27,PalmeirasAtletico-MG,0
2701,2701,7734,2022,9,5/6/2022,Bragantino,Internacional,3,3,0,0,3,3,0,6,6,20,12,32,BragantinoInternacional,0
2702,2702,7735,2022,9,6/6/2022,Botafogo-RJ,Goias,2,2,0,0,2,2,0,4,4,11,22,33,Botafogo-RJGoias,0
2703,2703,7736,2022,10,7/6/2022,Cuiaba,Corinthians,1,2,1,0,2,2,1,3,4,10,11,21,CuiabaCorinthians,0
2704,2704,7737,2022,10,8/6/2022,America-MG,Ceara,2,3,0,0,2,3,0,5,5,18,20,38,America-MGCeara,0
2705,2705,7738,2022,10,8/6/2022,Juventude,Athletico-PR,2,4,0,0,2,4,0,6,6,9,10,19,JuventudeAthletico-PR,0
2706,2706,7739,2022,10,8/6/2022,Atletico-GO,Avai,1,4,0,1,1,5,1,5,6,12,12,24,Atletico-GOAvai,0
2707,2707,7740,2022,10,8/6/2022,Bragantino,Flamengo,1,4,1,0,2,4,1,5,6,11,16,27,BragantinoFlamengo,0
2708,2708,7741,2022,10,8/6/2022,Fluminense,Atletico-MG,3,3,0,0,3,3,0,6,6,13,15,28,FluminenseAtletico-MG,0
2709,2709,7742,2022,10,8/6/2022,Santos,Internacional,2,1,0,0,2,1,0,3,3,11,16,27,SantosInternacional,0
2710,2710,7743,2022,10,9/6/2022,Palmeiras,Botafogo-RJ,1,1,0,0,1,1,0,2,2,16,14,30,PalmeirasBotafogo-RJ,0
2711,2711,7744,2022,10,9/6/2022,Coritiba,Sao Paulo,3,3,0,0,3,3,0,6,6,12,13,25,CoritibaSao Paulo,0
2712,2712,7745,2022,10,9/6/2022,Fortaleza,Goias,1,2,0,0,1,2,0,3,3,12,18,30,FortalezaGoias,0
2713,2713,7746,2022,11,11/6/2022,Corinthians,Juventude,1,4,0,0,1,4,0,5,5,15,12,27,CorinthiansJuventude,0
2714,2714,7747,2022,11,11/6/2022,Atletico-MG,Santos,4,4,0,1,4,5,1,8,9,11,16,27,Atletico-MGSantos,0
2715,2715,7748,2022,11,11/6/2022,Fluminense,Atletico-GO,3,2,1,0,4,2,1,5,6,10,13,23,FluminenseAtletico-GO,0
2716,2716,7749,2022,11,11/6/2022,Cuiaba,Bragantino,1,3,0,0,1,3,0,4,4,14,15,29,CuiabaBragantino,0
2717,2717,7750,2022,11,11/6/2022,Internacional,Flamengo,3,3,0,0,3,3,0,6,6,15,14,29,InternacionalFlamengo,0
2718,2718,7751,2022,11,12/6/2022,Goias,Ceara,6,2,0,1,6,3,1,8,9,20,14,34,GoiasCeara,0
2719,2719,7752,2022,11,12/6/2022,Sao Paulo,America-MG,2,2,0,0,2,2,0,4,4,14,16,30,Sao PauloAmerica-MG,0
2720,2720,7753,2022,11,12/6/2022,Coritiba,Palmeiras,1,2,1,0,2,2,1,3,4,11,13,24,CoritibaPalmeiras,0
2721,2721,7754,2022,11,12/6/2022,Fortaleza,Athletico-PR,1,3,0,0,1,3,0,4,4,13,12,25,FortalezaAthletico-PR,0
2722,2722,7755,2022,11,13/6/2022,Botafogo-RJ,Avai,4,5,0,1,4,6,1,9,10,19,22,41,Botafogo-RJAvai,0
2723,2723,7756,2022,12,14/6/2022,Juventude,Santos,1,2,1,0,2,2,1,3,4,19,14,33,JuventudeSantos,0
2724,2724,7757,2022,12,15/6/2022,Ceara,Atletico-MG,2,3,0,0,2,3,0,5,5,14,17,31,CearaAtletico-MG,0
2725,2725,7758,2022,12,15/6/2022,Bragantino,Coritiba,2,1,0,0,2,1,0,3,3,13,12,25,BragantinoCoritiba,0
2726,2726,7759,2022,12,15/6/2022,Goias,Internacional,4,3,0,0,4,3,0,7,7,11,14,25,GoiasInternacional,0
2727,2727,7760,2022,12,15/6/2022,Flamengo,Cuiaba,1,2,0,0,1,2,0,3,3,17,14,31,FlamengoCuiaba,0
2728,2728,7761,2022,12,15/6/2022,Athletico-PR,Corinthians,2,2,1,1,3,3,2,4,6,12,9,21,Athletico-PRCorinthians,0
2729,2729,7762,2022,12,15/6/2022,America-MG,Fluminense,3,1,1,0,4,1,1,4,5,12,9,21,America-MGFluminense,0
2730,2730,7763,2022,12,16/6/2022,Botafogo-RJ,Sao Paulo,6,3,0,0,6,3,0,9,9,17,17,34,Botafogo-RJSao Paulo,0
2731,2731,7764,2022,12,16/6/2022,Palmeiras,Atletico-GO,2,1,0,1,2,2,1,3,4,12,16,28,PalmeirasAtletico-GO,0
2732,2732,7765,2022,12,16/6/2022,Avai,Fortaleza,1,3,0,0,1,3,0,4,4,16,17,33,AvaiFortaleza,0
2733,2733,7766,2022,13,18/6/2022,Cuiaba,Ceara,0,2,0,0,0,2,0,2,2,15,10,25,CuiabaCeara,0
2734,2734,7767,2022,13,18/6/2022,Santos,Bragantino,4,3,0,0,4,3,0,7,7,13,18,31,SantosBragantino,1
2735,2735,7768,2022,13,19/6/2022,Atletico-MG,Flamengo,4,1,0,0,4,1,0,5,5,18,13,31,Atletico-MGFlamengo,0
2736,2736,7769,2022,13,19/6/2022,Coritiba,Athletico-PR,5,6,2,0,7,6,2,11,13,12,11,23,CoritibaAthletico-PR,1
2737,2737,7770,2022,13,19/6/2022,Corinthians,Goias,1,4,0,0,1,4,0,5,5,7,13,20,CorinthiansGoias,0
2738,2738,7771,2022,13,19/6/2022,Internacional,Botafogo-RJ,5,6,2,2,7,8,4,11,15,13,13,26,InternacionalBotafogo-RJ,0
2739,2739,7772,2022,13,19/6/2022,Fortaleza,America-MG,1,0,0,0,1,0,0,1,1,8,5,13,FortalezaAmerica-MG,0
2740,2740,7773,2022,13,19/6/2022,Atletico-GO,Juventude,3,4,0,1,3,5,1,7,8,15,11,26,Atletico-GOJuventude,0
2741,2741,7774,2022,13,19/6/2022,Fluminense,Avai,0,3,0,0,0,3,0,3,3,8,15,23,FluminenseAvai,0
2742,2742,7775,2022,13,20/6/2022,Sao Paulo,Palmeiras,3,1,0,0,3,1,0,4,4,17,9,26,Sao PauloPalmeiras,1
2743,2743,7776,2022,14,24/6/2022,Internacional,Coritiba,2,4,0,0,2,4,0,6,6,9,16,25,InternacionalCoritiba,0
2744,2744,7777,2022,14,25/6/2022,Athletico-PR,Bragantino,4,1,0,0,4,1,0,5,5,14,11,25,Athletico-PRBragantino,0
2745,2745,7778,2022,14,25/6/2022,Flamengo,America-MG,1,2,0,0,1,2,0,3,3,17,13,30,FlamengoAmerica-MG,0
2746,2746,7779,2022,14,25/6/2022,Corinthians,Santos,3,3,0,0,3,3,0,6,6,20,10,30,CorinthiansSantos,1
2747,2747,7780,2022,14,25/6/2022,Atletico-MG,Fortaleza,0,5,0,0,0,5,0,5,5,14,15,29,Atletico-MGFortaleza,0
2748,2748,7781,2022,14,26/6/2022,Avai,Palmeiras,4,1,0,0,4,1,0,5,5,18,17,35,AvaiPalmeiras,0
2749,2749,7782,2022,14,26/6/2022,Botafogo-RJ,Fluminense,3,2,0,0,3,2,0,5,5,18,14,32,Botafogo-RJFluminense,1
2750,2750,7783,2022,14,26/6/2022,Goias,Cuiaba,3,4,0,1,3,5,1,7,8,14,16,30,GoiasCuiaba,0
2751,2751,7784,2022,14,26/6/2022,Ceara,Atletico-GO,2,2,0,0,2,2,0,4,4,16,18,34,CearaAtletico-GO,0
2752,2752,7785,2022,14,26/6/2022,Sao Paulo,Juventude,3,4,0,0,3,4,0,7,7,15,7,22,Sao PauloJuventude,0
2753,2753,7786,2022,15,2/7/2022,Juventude,Atletico-MG,2,1,0,0,2,1,0,3,3,11,11,22,JuventudeAtletico-MG,0
2754,2754,7787,2022,15,2/7/2022,Fluminense,Corinthians,0,3,0,0,0,3,0,3,3,11,12,23,FluminenseCorinthians,0
2755,2755,7788,2022,15,2/7/2022,Santos,Flamengo,4,2,0,0,4,2,0,6,6,15,13,28,SantosFlamengo,0
2756,2756,7789,2022,15,2/7/2022,Ceara,Internacional,4,3,0,1,4,4,1,7,8,24,20,44,CearaInternacional,0
2757,2757,7790,2022,15,2/7/2022,Palmeiras,Athletico-PR,1,2,1,0,2,2,1,3,4,12,15,27,PalmeirasAthletico-PR,0
3033,3033,7791,2022,15,3/7/2022,Avai,Cuiaba,0,0,0,0,0,0,0,0,0,10,12,22,AvaiCuiaba,0
2758,2758,7792,2022,15,3/7/2022,Atletico-GO,Sao Paulo,5,7,0,0,5,7,0,12,12,9,20,29,Atletico-GOSao Paulo,0
2759,2759,7793,2022,15,3/7/2022,America-MG,Goias,2,2,0,0,2,2,0,4,4,14,8,22,America-MGGoias,0
2760,2760,7794,2022,15,3/7/2022,Coritiba,Fortaleza,2,3,1,0,3,3,1,5,6,11,22,33,CoritibaFortaleza,0
2761,2761,7795,2022,15,4/7/2022,Bragantino,Botafogo-RJ,1,4,1,0,2,4,1,5,6,11,19,30,BragantinoBotafogo-RJ,0
2762,2762,7796,2022,16,9/7/2022,Bragantino,Avai,1,3,0,0,1,3,0,4,4,5,6,11,BragantinoAvai,0
2763,2763,7797,2022,16,9/7/2022,Fluminense,Ceara,2,3,0,0,2,3,0,5,5,16,17,33,FluminenseCeara,0
2764,2764,7798,2022,16,9/7/2022,Goias,Athletico-PR,2,1,0,0,2,1,0,3,3,15,10,25,GoiasAthletico-PR,0
2765,2765,7799,2022,16,10/7/2022,Coritiba,Juventude,1,2,0,0,1,2,0,3,3,19,11,30,CoritibaJuventude,0
2766,2766,7800,2022,16,10/7/2022,Corinthians,Flamengo,2,4,0,0,2,4,0,6,6,7,12,19,CorinthiansFlamengo,0
2767,2767,7801,2022,16,10/7/2022,Santos,Atletico-GO,5,4,0,0,5,4,0,9,9,13,18,31,SantosAtletico-GO,0
2768,2768,7802,2022,16,10/7/2022,Fortaleza,Palmeiras,0,1,0,0,0,1,0,1,1,9,15,24,FortalezaPalmeiras,0
2769,2769,7803,2022,16,10/7/2022,Atletico-MG,Sao Paulo,1,1,0,0,1,1,0,2,2,12,16,28,Atletico-MGSao Paulo,0
2770,2770,7804,2022,16,10/7/2022,Cuiaba,Botafogo-RJ,1,2,0,2,1,4,2,3,5,7,11,18,CuiabaBotafogo-RJ,0
2771,2771,7805,2022,16,11/7/2022,Internacional,America-MG,0,5,0,0,0,5,0,5,5,5,8,13,InternacionalAmerica-MG,0
2772,2772,7806,2022,17,16/7/2022,Athletico-PR,Internacional,1,2,0,0,1,2,0,3,3,7,13,20,Athletico-PRInternacional,0
2773,2773,7807,2022,17,16/7/2022,Flamengo,Coritiba,0,1,0,0,0,1,0,1,1,13,11,24,FlamengoCoritiba,0
2774,2774,7808,2022,17,16/7/2022,Avai,Santos,5,3,0,0,5,3,0,8,8,17,12,29,AvaiSantos,0
2775,2775,7809,2022,17,16/7/2022,Ceara,Corinthians,1,1,0,0,1,1,0,2,2,18,5,23,CearaCorinthians,0
2776,2776,7810,2022,17,17/7/2022,Juventude,Goias,2,3,0,0,2,3,0,5,5,16,16,32,JuventudeGoias,0
2777,2777,7811,2022,17,17/7/2022,Sao Paulo,Fluminense,4,2,0,0,4,2,0,6,6,17,7,24,Sao PauloFluminense,0
2778,2778,7812,2022,17,17/7/2022,Botafogo-RJ,Atletico-MG,4,3,0,0,4,3,0,7,7,21,18,39,Botafogo-RJAtletico-MG,0
2779,2779,7813,2022,17,17/7/2022,Atletico-GO,Fortaleza,1,0,0,0,1,0,0,1,1,7,9,16,Atletico-GOFortaleza,0
2780,2780,7814,2022,17,17/7/2022,America-MG,Bragantino,3,1,0,0,3,1,0,4,4,8,18,26,America-MGBragantino,0
2781,2781,7815,2022,17,18/7/2022,Palmeiras,Cuiaba,3,1,0,0,3,1,0,4,4,17,12,29,PalmeirasCuiaba,0
