,ID,Unnamed: 0,campeonato,clube_mandante,clube_visitante,data,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_amarelos,total_cartoes_mandante,total_cartoes_partida,total_cartoes_vermelhos,total_cartoes_visitante
3003,7664,3003.0,20,Bragantino,Atletico-GO,17/4/2022,1,4,0,0,5,1,5,0,4
3004,7665,3004.0,20,Ceara,Botafogo-RJ,17/4/2022,1,4,1,0,5,2,6,1,4
3005,7666,3005.0,20,Flamengo,Palmeiras,20/4/2022,3,4,0,0,7,3,7,0,4
3006,7667,3006.0,20,Ceara,Bragantino,30/4/2022,1,5,0,1,6,1,7,1,6
3007,7668,3007.0,20,America-MG,Athletico-PR,30/4/2022,1,0,0,0,1,1,1,0,0
3008,7669,3008.0,20,Goias,Atletico-MG,30/4/2022,5,4,0,0,9,5,9,0,4
3009,7670,3009.0,20,Cuiaba,Atletico-GO,30/4/2022,2,0,0,0,2,2,2,0,0
3010,7671,3010.0,20,Botafogo-RJ,Juventude,1/5/2022,2,5,0,0,7,2,7,0,5
3011,7672,3011.0,20,Corinthians,Fortaleza,1/5/2022,1,3,0,0,4,1,4,0,3
3012,7673,3012.0,20,Coritiba,Fluminense,1/5/2022,0,3,0,1,3,0,4,1,4
3013,7674,3013.0,20,Internacional,Avai,1/5/2022,2,4,0,0,6,2,6,0,4
3014,7675,3014.0,20,Sao Paulo,Santos,2/5/2022,2,4,0,0,6,2,6,0,4
3015,7676,3015.0,20,Bragantino,Sao Paulo,23/4/2022,5,2,0,0,7,5,7,0,2
3016,7677,3016.0,20,Athletico-PR,Flamengo,23/4/2022,4,2,0,0,6,4,6,0,2
3017,7678,3017.0,20,Palmeiras,Corinthians,23/4/2022,1,2,0,0,3,1,3,0,2
3018,7679,3018.0,20,Fluminense,Internacional,23/4/2022,5,3,0,0,8,5,8,0,3
3019,7680,3019.0,20,Atletico-MG,Coritiba,23/4/2022,2,1,0,0,3,2,3,0,1
3020,7681,3020.0,20,Santos,America-MG,24/4/2022,2,0,0,0,2,2,2,0,0
3021,7682,3021.0,20,Juventude,Cuiaba,24/4/2022,2,4,1,0,6,3,7,1,4
3022,7683,3022.0,20,Atletico-GO,Botafogo-RJ,24/4/2022,2,1,0,0,3,2,3,0,1
3023,7684,3023.0,20,Avai,Goias,25/4/2022,5,5,1,0,10,6,11,1,5
3024,7685,3024.0,20,Fortaleza,Ceara,1/6/2022,5,4,1,0,9,6,10,1,4
3025,7686,3025.0,20,Atletico-MG,America-MG,7/5/2022,4,4,0,1,8,4,9,1,5
3026,7687,3026.0,20,Athletico-PR,Ceara,7/5/2022,5,4,0,0,9,5,9,0,4
3027,7688,3027.0,20,Flamengo,Botafogo-RJ,8/5/2022,1,3,0,0,4,1,4,0,3
3028,7689,3028.0,20,Palmeiras,Fluminense,8/5/2022,1,2,0,0,3,1,3,0,2
3029,7690,3029.0,20,Atletico-GO,Goias,8/5/2022,4,3,0,1,7,4,8,1,4
3030,7691,3030.0,20,Bragantino,Corinthians,8/5/2022,1,2,0,0,3,1,3,0,2
3031,7692,3031.0,20,Santos,Cuiaba,8/5/2022,1,2,0,0,3,1,3,0,2
3032,7693,3032.0,20,Juventude,Internacional,8/5/2022,5,5,0,0,10,5,10,0,5
3033,7694,3033.0,20,Fortaleza,Sao Paulo,8/5/2022,2,3,0,0,5,2,5,0,3
3034,7695,3034.0,20,Avai,Coritiba,9/5/2022,3,3,0,0,6,3,6,0,3
3035,7696,3035.0,20,Bragantino,Atletico-MG,11/5/2022,3,2,1,0,5,4,6,1,2
3036,7697,3036.0,20,Atletico-GO,Coritiba,21/5/2022,4,1,0,2,5,4,7,2,3
3037,7698,3037.0,20,Flamengo,Goias,21/5/2022,1,3,0,0,4,1,4,0,3
3038,7699,3038.0,20,Santos,Ceara,21/5/2022,1,5,0,1,6,1,7,1,6
3039,7700,3039.0,20,Juventude,Palmeiras,21/5/2022,3,0,0,0,3,3,3,0,0
3040,7701,3040.0,20,Cuiaba,Internacional,21/5/2022,2,7,2,0,9,4,11,2,7
3041,7702,3041.0,20,America-MG,Botafogo-RJ,21/5/2022,2,1,0,0,3,2,3,0,1
3042,7703,3042.0,20,Corinthians,Sao Paulo,22/5/2022,2,3,0,0,5,2,5,0,3
3043,7704,3043.0,20,Fortaleza,Fluminense,22/5/2022,1,1,0,0,2,1,2,0,1
3044,7705,3044.0,20,Athletico-PR,Avai,22/5/2022,2,6,0,0,8,2,8,0,6
3045,7706,3045.0,20,Palmeiras,Bragantino,14/5/2022,2,2,0,0,4,2,4,0,2
3046,7707,3046.0,20,Ceara,Flamengo,14/5/2022,5,5,0,0,10,5,10,0,5
3047,7708,3047.0,20,Internacional,Corinthians,14/5/2022,2,2,0,0,4,2,4,0,2
3048,7709,3048.0,20,Atletico-MG,Atletico-GO,14/5/2022,1,2,0,0,3,1,3,0,2
3049,7710,3049.0,20,Fluminense,Athletico-PR,14/5/2022,3,2,0,0,5,3,5,0,2
3050,7711,3050.0,20,Sao Paulo,Cuiaba,15/5/2022,2,1,0,1,3,2,4,1,2
3051,7712,3051.0,20,Coritiba,America-MG,15/5/2022,1,5,0,1,6,1,7,1,6
3052,7713,3052.0,20,Botafogo-RJ,Fortaleza,15/5/2022,3,1,0,1,4,3,5,1,2
3053,7714,3053.0,20,Avai,Juventude,15/5/2022,2,5,0,2,7,2,9,2,7
3054,7716,3054.0,20,Goias,Bragantino,28/5/2022,2,3,0,1,5,2,6,1,4
3055,7717,3055.0,20,Sao Paulo,Ceara,28/5/2022,3,5,1,0,8,4,9,1,5
3056,7718,3056.0,20,Fortaleza,Juventude,28/5/2022,2,3,0,0,5,2,5,0,3
3057,7719,3057.0,20,Coritiba,Botafogo-RJ,29/5/2022,5,3,0,0,8,5,8,0,3
3058,7720,3058.0,20,Santos,Palmeiras,29/5/2022,5,1,0,0,6,5,6,0,1
3059,7721,3059.0,20,Cuiaba,Athletico-PR,29/5/2022,5,0,0,0,5,5,5,0,0
3060,7722,3060.0,20,Corinthians,America-MG,29/5/2022,2,1,0,0,3,2,3,0,1
3061,7723,3061.0,20,Fluminense,Flamengo,29/5/2022,3,5,1,1,8,4,10,2,6
3062,7724,3062.0,20,Atletico-MG,Avai,29/5/2022,3,2,0,1,5,3,6,1,3
3063,7725,3063.0,20,Internacional,Atletico-GO,30/5/2022,1,2,0,0,3,1,3,0,2
3064,7726,3064.0,20,America-MG,Cuiaba,4/6/2022,0,1,0,0,1,0,1,0,1
3065,7727,3065.0,20,Athletico-PR,Santos,4/6/2022,5,3,0,0,8,5,8,0,3
3066,7728,3066.0,20,Ceara,Coritiba,4/6/2022,1,4,0,0,5,1,5,0,4
3067,7729,3067.0,20,Avai,Sao Paulo,4/6/2022,2,2,0,0,4,2,4,0,2
3068,7730,3068.0,20,Atletico-GO,Corinthians,4/6/2022,3,3,0,0,6,3,6,0,3
3069,7731,3069.0,20,Juventude,Fluminense,5/6/2022,3,4,0,1,7,3,8,1,5
3070,7732,3070.0,20,Flamengo,Fortaleza,5/6/2022,3,4,0,0,7,3,7,0,4
3071,7733,3071.0,20,Palmeiras,Atletico-MG,5/6/2022,1,3,0,0,4,1,4,0,3
3072,7734,3072.0,20,Bragantino,Internacional,5/6/2022,3,3,0,0,6,3,6,0,3
3073,7735,3073.0,20,Botafogo-RJ,Goias,6/6/2022,2,2,0,0,4,2,4,0,2
3074,7736,3074.0,20,Cuiaba,Corinthians,7/6/2022,1,2,1,0,3,2,4,1,2
3075,7737,3075.0,20,America-MG,Ceara,8/6/2022,2,3,0,0,5,2,5,0,3
3076,7738,3076.0,20,Juventude,Athletico-PR,8/6/2022,2,4,0,0,6,2,6,0,4
3077,7739,3077.0,20,Atletico-GO,Avai,8/6/2022,1,4,0,1,5,1,6,1,5
3078,7740,3078.0,20,Bragantino,Flamengo,8/6/2022,1,4,1,0,5,2,6,1,4
3079,7741,3079.0,20,Fluminense,Atletico-MG,8/6/2022,3,3,0,0,6,3,6,0,3
3080,7742,3080.0,20,Santos,Internacional,8/6/2022,2,1,0,0,3,2,3,0,1
3081,7743,3081.0,20,Palmeiras,Botafogo-RJ,9/6/2022,1,1,0,0,2,1,2,0,1
3082,7744,3082.0,20,Coritiba,Sao Paulo,9/6/2022,3,3,0,0,6,3,6,0,3
3083,7745,3083.0,20,Fortaleza,Goias,9/6/2022,1,2,0,0,3,1,3,0,2
3084,7746,3084.0,20,Corinthians,Juventude,11/6/2022,1,4,0,0,5,1,5,0,4
3085,7747,3085.0,20,Atletico-MG,Santos,11/6/2022,4,4,0,1,8,4,9,1,5
3086,7748,3086.0,20,Fluminense,Atletico-GO,11/6/2022,3,2,1,0,5,4,6,1,2
3087,7749,3087.0,20,Cuiaba,Bragantino,11/6/2022,1,3,0,0,4,1,4,0,3
3088,7750,3088.0,20,Internacional,Flamengo,11/6/2022,3,3,0,0,6,3,6,0,3
3089,7751,3089.0,20,Goias,Ceara,12/6/2022,6,2,0,1,8,6,9,1,3
3090,7752,3090.0,20,Sao Paulo,America-MG,12/6/2022,2,2,0,0,4,2,4,0,2
3091,7753,3091.0,20,Coritiba,Palmeiras,12/6/2022,1,2,1,0,3,2,4,1,2
3092,7754,3092.0,20,Fortaleza,Athletico-PR,12/6/2022,1,3,0,0,4,1,4,0,3
3093,7755,3093.0,20,Botafogo-RJ,Avai,13/6/2022,4,5,0,1,9,4,10,1,6
3094,7756,3094.0,20,Juventude,Santos,14/6/2022,1,2,1,0,3,2,4,1,2
3095,7757,3095.0,20,Ceara,Atletico-MG,15/6/2022,2,3,0,0,5,2,5,0,3
3096,7758,3096.0,20,Bragantino,Coritiba,15/6/2022,2,1,0,0,3,2,3,0,1
3097,7759,3097.0,20,Goias,Internacional,15/6/2022,4,3,0,0,7,4,7,0,3
3098,7760,3098.0,20,Flamengo,Cuiaba,15/6/2022,1,2,0,0,3,1,3,0,2
3099,7761,3099.0,20,Athletico-PR,Corinthians,15/6/2022,2,2,1,1,4,3,6,2,3
3100,7762,3100.0,20,America-MG,Fluminense,15/6/2022,3,1,1,0,4,4,5,1,1
3101,7763,3101.0,20,Botafogo-RJ,Sao Paulo,16/6/2022,6,3,0,0,9,6,9,0,3
3102,7764,3102.0,20,Palmeiras,Atletico-GO,16/6/2022,2,1,0,1,3,2,4,1,2
3103,7765,3103.0,20,Avai,Fortaleza,16/6/2022,1,3,0,0,4,1,4,0,3
3104,7766,3104.0,20,Cuiaba,Ceara,18/6/2022,0,2,0,0,2,0,2,0,2
3105,7767,3105.0,20,Santos,Bragantino,18/6/2022,4,3,0,0,7,4,7,0,3
3106,7768,3106.0,20,Atletico-MG,Flamengo,19/6/2022,4,1,0,0,5,4,5,0,1
3107,7769,3107.0,20,Coritiba,Athletico-PR,19/6/2022,5,6,2,0,11,7,13,2,6
3108,7770,3108.0,20,Corinthians,Goias,19/6/2022,1,4,0,0,5,1,5,0,4
3109,7771,3109.0,20,Internacional,Botafogo-RJ,19/6/2022,5,6,2,2,11,7,15,4,8
3110,7772,3110.0,20,Fortaleza,America-MG,19/6/2022,1,0,0,0,1,1,1,0,0
3111,7773,3111.0,20,Atletico-GO,Juventude,19/6/2022,3,4,0,1,7,3,8,1,5
3112,7774,3112.0,20,Fluminense,Avai,19/6/2022,0,3,0,0,3,0,3,0,3
3113,7775,3113.0,20,Sao Paulo,Palmeiras,20/6/2022,3,1,0,0,4,3,4,0,1
3114,7776,3114.0,20,Internacional,Coritiba,24/6/2022,2,4,0,0,6,2,6,0,4
3115,7777,3115.0,20,Athletico-PR,Bragantino,25/6/2022,4,1,0,0,5,4,5,0,1
3116,7778,3116.0,20,Flamengo,America-MG,25/6/2022,1,2,0,0,3,1,3,0,2
3117,7779,3117.0,20,Corinthians,Santos,25/6/2022,3,3,0,0,6,3,6,0,3
3118,7780,3118.0,20,Atletico-MG,Fortaleza,25/6/2022,0,5,0,0,5,0,5,0,5
3119,7781,3119.0,20,Avai,Palmeiras,26/6/2022,4,1,0,0,5,4,5,0,1
3120,7782,3120.0,20,Botafogo-RJ,Fluminense,26/6/2022,3,2,0,0,5,3,5,0,2
3121,7783,3121.0,20,Goias,Cuiaba,26/6/2022,3,4,0,1,7,3,8,1,5
3122,7784,3122.0,20,Ceara,Atletico-GO,26/6/2022,2,2,0,0,4,2,4,0,2
3123,7785,3123.0,20,Sao Paulo,Juventude,26/6/2022,3,4,0,0,7,3,7,0,4
3124,7786,3124.0,20,Juventude,Atletico-MG,2/7/2022,2,1,0,0,3,2,3,0,1
3125,7787,3125.0,20,Fluminense,Corinthians,2/7/2022,0,3,0,0,3,0,3,0,3
3126,7788,3126.0,20,Santos,Flamengo,2/7/2022,4,2,0,0,6,4,6,0,2
3127,7789,3127.0,20,Ceara,Internacional,2/7/2022,4,3,0,1,7,4,8,1,4
3128,7790,3128.0,20,Palmeiras,Athletico-PR,2/7/2022,1,2,1,0,3,2,4,1,2
3129,7792,3129.0,20,Atletico-GO,Sao Paulo,3/7/2022,5,7,0,0,12,5,12,0,7
3130,7793,3130.0,20,America-MG,Goias,3/7/2022,2,2,0,0,4,2,4,0,2
3131,7794,3131.0,20,Coritiba,Fortaleza,3/7/2022,2,3,1,0,5,3,6,1,3
3132,7795,3132.0,20,Bragantino,Botafogo-RJ,4/7/2022,1,4,1,0,5,2,6,1,4
3133,7796,3133.0,20,Bragantino,Avai,9/7/2022,1,3,0,0,4,1,4,0,3
3134,7797,3134.0,20,Fluminense,Ceara,9/7/2022,2,3,0,0,5,2,5,0,3
3135,7798,3135.0,20,Goias,Athletico-PR,9/7/2022,2,1,0,0,3,2,3,0,1
3136,7799,3136.0,20,Coritiba,Juventude,10/7/2022,1,2,0,0,3,1,3,0,2
3137,7800,3137.0,20,Corinthians,Flamengo,10/7/2022,2,4,0,0,6,2,6,0,4
3138,7801,3138.0,20,Santos,Atletico-GO,10/7/2022,5,4,0,0,9,5,9,0,4
3139,7802,3139.0,20,Fortaleza,Palmeiras,10/7/2022,0,1,0,0,1,0,1,0,1
3140,7803,3140.0,20,Atletico-MG,Sao Paulo,10/7/2022,1,1,0,0,2,1,2,0,1
3141,7804,3141.0,20,Cuiaba,Botafogo-RJ,10/7/2022,1,2,0,2,3,1,5,2,4
3142,7805,3142.0,20,Internacional,America-MG,11/7/2022,0,5,0,0,5,0,5,0,5
3143,7806,3143.0,20,Athletico-PR,Internacional,16/7/2022,1,2,0,0,3,1,3,0,2
3144,7807,3144.0,20,Flamengo,Coritiba,16/7/2022,0,1,0,0,1,0,1,0,1
3145,7808,3145.0,20,Avai,Santos,16/7/2022,5,3,0,0,8,5,8,0,3
3146,7809,3146.0,20,Ceara,Corinthians,16/7/2022,1,1,0,0,2,1,2,0,1
3147,7810,3147.0,20,Juventude,Goias,17/7/2022,2,3,0,0,5,2,5,0,3
3148,7811,3148.0,20,Sao Paulo,Fluminense,17/7/2022,4,2,0,0,6,4,6,0,2
3149,7812,3149.0,20,Botafogo-RJ,Atletico-MG,17/7/2022,4,3,0,0,7,4,7,0,3
3150,7813,3150.0,20,Atletico-GO,Fortaleza,17/7/2022,1,0,0,0,1,1,1,0,0
3151,7814,3151.0,20,America-MG,Bragantino,17/7/2022,3,1,0,0,4,3,4,0,1
3152,7815,3152.0,20,Palmeiras,Cuiaba,18/7/2022,3,1,0,0,4,3,4,0,1
3153,7816,3153.0,20,Ceara,Avai,19/7/2022,0,2,0,0,2,0,2,0,2
3154,7817,3154.0,20,Bragantino,Fortaleza,20/7/2022,4,3,0,0,7,4,7,0,3
3155,7818,3155.0,20,Goias,Fluminense,20/7/2022,2,0,0,0,2,2,2,0,0
3156,7819,3156.0,20,Athletico-PR,Atletico-GO,20/7/2022,3,0,0,0,3,3,3,0,0
3157,7820,3157.0,20,Flamengo,Juventude,20/7/2022,3,3,0,1,6,3,7,1,4
3158,7821,3158.0,20,Internacional,Sao Paulo,20/7/2022,4,5,0,0,9,4,9,0,5
3159,7822,3159.0,20,Santos,Botafogo-RJ,20/7/2022,2,2,0,0,4,2,4,0,2
3160,7823,3160.0,20,Corinthians,Coritiba,20/7/2022,1,3,0,0,4,1,4,0,3
3161,7824,3161.0,20,Cuiaba,Atletico-MG,21/7/2022,1,1,0,0,2,1,2,0,1
3162,7825,3162.0,20,America-MG,Palmeiras,21/7/2022,5,3,0,0,8,5,8,0,3
3163,7826,3163.0,20,Sao Paulo,Goias,23/7/2022,2,5,0,0,7,2,7,0,5
3164,7827,3164.0,20,Botafogo-RJ,Athletico-PR,23/7/2022,0,2,0,0,2,0,2,0,2
3165,7828,3165.0,20,Avai,Flamengo,24/7/2022,1,1,0,0,2,1,2,0,1
3166,7829,3166.0,20,Fluminense,Bragantino,24/7/2022,5,2,1,0,7,6,8,1,2
3167,7830,3167.0,20,Palmeiras,Internacional,24/7/2022,0,1,0,0,1,0,1,0,1
3168,7831,3168.0,20,Juventude,Ceara,24/7/2022,1,3,0,0,4,1,4,0,3
3169,7832,3169.0,20,Atletico-MG,Corinthians,24/7/2022,2,1,0,0,3,2,3,0,1
3170,7833,3170.0,20,Atletico-GO,America-MG,24/7/2022,0,1,0,0,1,0,1,0,1
3171,7834,3171.0,20,Fortaleza,Santos,24/7/2022,4,4,0,0,8,4,8,0,4
3172,7835,3172.0,20,Coritiba,Cuiaba,25/7/2022,5,3,1,0,8,6,9,1,3
3173,7836,3173.0,20,Goias,Coritiba,30/7/2022,1,2,0,1,3,1,4,1,3
3174,7837,3174.0,20,Ceara,Palmeiras,30/7/2022,3,3,1,0,6,4,7,1,3
3175,7839,3175.0,20,Flamengo,Atletico-GO,30/7/2022,0,7,0,1,7,0,8,1,8
3176,7840,3176.0,20,Athletico-PR,Sao Paulo,31/7/2022,3,4,0,0,7,3,7,0,4
3177,7841,3177.0,20,Internacional,Atletico-MG,31/7/2022,1,1,0,0,2,1,2,0,1
3178,7842,3178.0,20,Cuiaba,Fortaleza,31/7/2022,2,4,0,0,6,2,6,0,4
3179,7843,3179.0,20,America-MG,Avai,31/7/2022,1,0,0,0,1,1,1,0,0
3180,7844,3180.0,20,Bragantino,Juventude,31/7/2022,1,1,0,0,2,1,2,0,1
3181,7845,3181.0,20,Santos,Fluminense,1/8/2022,2,5,0,0,7,2,7,0,5
3182,7846,3182.0,20,Juventude,America-MG,6/8/2022,1,2,0,0,3,1,3,0,2
3183,7847,3183.0,20,Botafogo-RJ,Ceara,6/8/2022,3,4,0,0,7,3,7,0,4
3184,7848,3184.0,20,Avai,Corinthians,6/8/2022,2,1,0,0,3,2,3,0,1
3185,7849,3185.0,20,Atletico-GO,Bragantino,6/8/2022,2,1,0,0,3,2,3,0,1
3186,7850,3186.0,20,Sao Paulo,Flamengo,6/8/2022,2,2,0,0,4,2,4,0,2
3187,7851,3187.0,20,Fluminense,Cuiaba,7/8/2022,2,1,0,0,3,2,3,0,1
3188,7852,3188.0,20,Palmeiras,Goias,7/8/2022,2,3,0,0,5,2,5,0,3
3189,7853,3189.0,20,Fortaleza,Internacional,7/8/2022,1,5,1,0,6,2,7,1,5
3190,7854,3190.0,20,Atletico-MG,Athletico-PR,7/8/2022,1,2,0,0,3,1,3,0,2
3191,7855,3191.0,20,Coritiba,Santos,8/8/2022,3,3,0,0,6,3,6,0,3
3192,7856,3192.0,20,Goias,Avai,13/8/2022,1,2,1,0,3,2,4,1,2
3193,7857,3193.0,20,Corinthians,Palmeiras,13/8/2022,2,2,0,0,4,2,4,0,2
3194,7858,3194.0,20,Cuiaba,Juventude,13/8/2022,4,5,0,1,9,4,10,1,6
3195,7859,3195.0,20,Botafogo-RJ,Atletico-GO,13/8/2022,1,3,1,0,4,2,5,1,3
3196,7860,3196.0,20,Coritiba,Atletico-MG,14/8/2022,3,0,0,0,3,3,3,0,0
3197,7861,3197.0,20,Ceara,Fortaleza,14/8/2022,3,4,0,0,7,3,7,0,4
3198,7862,3198.0,20,Flamengo,Athletico-PR,14/8/2022,3,2,0,0,5,3,5,0,2
3199,7863,3199.0,20,Sao Paulo,Bragantino,14/8/2022,1,0,0,0,1,1,1,0,0
3200,7864,3200.0,20,America-MG,Santos,14/8/2022,1,0,0,0,1,1,1,0,0
3201,7865,3201.0,20,Internacional,Fluminense,14/8/2022,1,1,0,0,2,1,2,0,1
3202,7867,3202.0,20,Fluminense,Coritiba,20/8/2022,1,2,0,0,3,1,3,0,2
3203,7868,3203.0,20,Juventude,Botafogo-RJ,21/8/2022,2,2,0,0,4,2,4,0,2
3204,7869,3204.0,20,Palmeiras,Flamengo,21/8/2022,0,2,0,0,2,0,2,0,2
3205,7871,3205.0,20,Atletico-GO,Cuiaba,21/8/2022,2,2,1,0,4,3,5,1,2
3206,7872,3206.0,20,Fortaleza,Corinthians,21/8/2022,1,2,0,0,3,1,3,0,2
3207,7873,3207.0,20,Bragantino,Ceara,21/8/2022,3,4,0,0,7,3,7,0,4
3208,7874,3208.0,20,Santos,Sao Paulo,21/8/2022,4,2,0,0,6,4,6,0,2
3209,7875,3209.0,20,Avai,Internacional,22/8/2022,5,1,0,0,6,5,6,0,1
3210,7876,3210.0,20,Goias,Atletico-GO,27/8/2022,2,2,1,1,4,3,6,2,3
3211,7877,3211.0,20,Coritiba,Avai,27/8/2022,4,3,0,0,7,4,7,0,3
3212,7878,3212.0,20,Fluminense,Palmeiras,27/8/2022,3,3,0,0,6,3,6,0,3
3213,7879,3213.0,20,Ceara,Athletico-PR,27/8/2022,0,1,0,0,1,0,1,0,1
3214,7880,3214.0,20,Sao Paulo,Fortaleza,28/8/2022,2,2,0,0,4,2,4,0,2
3215,7881,3215.0,20,America-MG,Atletico-MG,28/8/2022,4,4,0,0,8,4,8,0,4
3216,7882,3216.0,20,Botafogo-RJ,Flamengo,28/8/2022,3,2,0,0,5,3,5,0,2
3217,7884,3217.0,20,Internacional,Juventude,29/8/2022,0,3,0,0,3,0,3,0,3
3218,7885,3218.0,20,Corinthians,Bragantino,29/8/2022,1,1,0,0,2,1,2,0,1
3219,7886,3219.0,20,Juventude,Avai,3/9/2022,6,6,0,0,12,6,12,0,6
3220,7887,3220.0,20,Bragantino,Palmeiras,3/9/2022,4,4,0,0,8,4,8,0,4
3221,7888,3221.0,20,Athletico-PR,Fluminense,3/9/2022,2,0,0,0,2,2,2,0,0
3222,7889,3222.0,20,America-MG,Coritiba,3/9/2022,2,3,0,0,5,2,5,0,3
3223,7890,3223.0,20,Flamengo,Ceara,4/9/2022,4,6,1,1,10,5,12,2,7
3224,7891,3224.0,20,Corinthians,Internacional,4/9/2022,2,2,0,0,4,2,4,0,2
3225,7892,3225.0,20,Fortaleza,Botafogo-RJ,4/9/2022,1,2,0,0,3,1,3,0,2
3226,7893,3226.0,20,Atletico-GO,Atletico-MG,4/9/2022,1,2,0,0,3,1,3,0,2
3227,7894,3227.0,20,Cuiaba,Sao Paulo,4/9/2022,3,2,0,1,5,3,6,1,3
3228,7895,3228.0,20,Santos,Goias,5/9/2022,1,2,0,0,3,1,3,0,2
3229,7896,3229.0,20,Atletico-MG,Bragantino,7/9/2022,1,2,0,0,3,1,3,0,2
3230,7897,3230.0,20,Internacional,Cuiaba,10/9/2022,1,3,0,0,4,1,4,0,3
3231,7898,3231.0,20,Ceara,Santos,10/9/2022,4,3,0,0,7,4,7,0,3
3232,7899,3232.0,20,Fluminense,Fortaleza,10/9/2022,1,2,0,0,3,1,3,0,2
3233,7900,3233.0,20,Palmeiras,Juventude,10/9/2022,0,3,0,0,3,0,3,0,3
3234,7901,3234.0,20,Avai,Athletico-PR,11/9/2022,3,4,0,1,7,3,8,1,5
3235,7902,3235.0,20,Botafogo-RJ,America-MG,11/9/2022,1,5,0,0,6,1,6,0,5
3236,7903,3236.0,20,Sao Paulo,Corinthians,11/9/2022,3,1,0,0,4,3,4,0,1
3237,7904,3237.0,20,Coritiba,Atletico-GO,11/9/2022,6,3,0,1,9,6,10,1,4
3238,7905,3238.0,20,Goias,Flamengo,11/9/2022,3,1,0,0,4,3,4,0,1
3239,7906,3239.0,20,Avai,Atletico-MG,17/9/2022,4,3,0,0,7,4,7,0,3
3240,7907,3240.0,20,Botafogo-RJ,Coritiba,17/9/2022,2,4,0,0,6,2,6,0,4
3241,7908,3241.0,20,Bragantino,Goias,18/9/2022,0,5,0,0,5,0,5,0,5
3242,7909,3242.0,20,Flamengo,Fluminense,18/9/2022,1,5,2,3,6,3,11,5,8
3243,7910,3243.0,20,Ceara,Sao Paulo,18/9/2022,5,2,2,0,7,7,9,2,2
3244,7911,3244.0,20,America-MG,Corinthians,18/9/2022,1,3,0,0,4,1,4,0,3
3245,7912,3245.0,20,Juventude,Fortaleza,18/9/2022,2,3,0,0,5,2,5,0,3
3246,7913,3246.0,20,Palmeiras,Santos,18/9/2022,3,4,1,0,7,4,8,1,4
3247,7914,3247.0,20,Athletico-PR,Cuiaba,18/9/2022,3,2,0,1,5,3,6,1,3
3248,7915,3248.0,20,Atletico-GO,Internacional,19/9/2022,3,2,0,0,5,3,5,0,2
3249,7916,3249.0,20,Sao Paulo,Avai,25/9/2022,2,4,0,0,6,2,6,0,4
3250,7917,3250.0,20,Santos,Athletico-PR,27/9/2022,3,3,0,0,6,3,6,0,3
3251,7918,3251.0,20,Coritiba,Ceara,28/9/2022,2,4,0,0,6,2,6,0,4
3252,7919,3252.0,20,Corinthians,Atletico-GO,28/9/2022,0,3,0,0,3,0,3,0,3
3253,7920,3253.0,20,Fluminense,Juventude,28/9/2022,1,1,0,0,2,1,2,0,1
3254,7921,3254.0,20,Fortaleza,Flamengo,28/9/2022,2,5,0,0,7,2,7,0,5
3255,7922,3255.0,20,Cuiaba,America-MG,28/9/2022,1,6,0,0,7,1,7,0,6
3256,7923,3256.0,20,Internacional,Bragantino,28/9/2022,1,2,0,0,3,1,3,0,2
3257,7924,3257.0,20,Atletico-MG,Palmeiras,28/9/2022,3,3,0,0,6,3,6,0,3
3258,7925,3258.0,20,Goias,Botafogo-RJ,28/9/2022,4,4,0,0,8,4,8,0,4
3259,7926,3259.0,20,Atletico-MG,Fluminense,1/10/2022,2,3,0,1,5,2,6,1,4
3260,7927,3260.0,20,Internacional,Santos,1/10/2022,1,4,0,0,5,1,5,0,4
3261,7928,3261.0,20,Ceara,America-MG,1/10/2022,3,4,0,0,7,3,7,0,4
3262,7929,3262.0,20,Avai,Atletico-GO,1/10/2022,2,4,0,0,6,2,6,0,4
3263,7930,3263.0,20,Athletico-PR,Juventude,1/10/2022,3,5,0,0,8,3,8,0,5
3264,7931,3264.0,20,Flamengo,Bragantino,1/10/2022,1,0,0,1,1,1,2,1,1
3265,7932,3265.0,20,Goias,Fortaleza,1/10/2022,3,2,0,0,5,3,5,0,2
3266,7933,3266.0,20,Corinthians,Cuiaba,1/10/2022,1,0,0,0,1,1,1,0,0
3267,7934,3267.0,20,Botafogo-RJ,Palmeiras,3/10/2022,4,2,0,1,6,4,7,1,3
3268,7935,3268.0,20,Sao Paulo,Coritiba,20/10/2022,2,6,0,0,8,2,8,0,6
3269,7936,3269.0,20,Juventude,Corinthians,4/10/2022,1,2,0,0,3,1,3,0,2
3270,7937,3270.0,20,Atletico-GO,Fluminense,5/10/2022,4,0,0,0,4,4,4,0,0
3271,7938,3271.0,20,Ceara,Goias,5/10/2022,4,4,1,0,8,5,9,1,4
3272,7939,3272.0,20,Bragantino,Cuiaba,5/10/2022,2,3,0,0,5,2,5,0,3
3273,7940,3273.0,20,Athletico-PR,Fortaleza,5/10/2022,2,1,0,0,3,2,3,0,1
3274,7941,3274.0,20,Flamengo,Internacional,5/10/2022,3,2,0,0,5,3,5,0,2
3275,7942,3275.0,20,Santos,Atletico-MG,5/10/2022,2,4,1,0,6,3,7,1,4
